Timestamp,Net Type,Train Data Location,Test Data Location,Images Location,Plots Location,Save Location,Load Location,Epochs,Layers,Momentum,Learning Rate,Criterion,Optimizer,Train Transform,Test Transform,Grayscale,Overall Accuracy,MAUC Score,Classes,Class Accuracies,Class AUC Scores,Class 95% CIs,P-Value [Acc > NIR],Kappa,Population,P: Condition positive,N: Condition negative,Test outcome positive,Test outcome negative,TP: True Positive,TN: True Negative,FP: False Positive,FN: False Negative,"TPR: (Sensitivity, hit rate, recall)",TNR=SPC: (Specificity),PPV: Pos Pred Value (Precision),NPV: Neg Pred Value,FPR: False-out,FDR: False Discovery Rate,FNR: Miss Rate,ACC: Accuracy,F1 score,MCC: Matthews correlation coefficient,Informedness,Markedness,Prevalence,LR+: Positive likelihood ratio,LR-: Negative likelihood ratio,DOR: Diagnostic odds ratio,FOR: False omission rate,Confusion Matrix,"
"
2018-04-16T04:32:57,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.5,1e-05,crossentropy,sgd,main,main,False,70.4253214639,0.929407983894,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,75.8064516129;70.4600484262;41.6;63.1067961165;66.1654135338;10.0;71.5415019763;88.7218045113,0.961073635815;0.920804132927;0.910055877702;0.951213057611;0.908149502458;0.914249492901;0.958858871607;0.976219044222,0.95278753015:0.968460401149;0.910420524662:0.930989536888;0.890364286876:0.928412496254;0.939354132458:0.961896877956;0.893839089786:0.922246049661;0.88641578501:0.939485471244;0.949269049776:0.968679460057;0.971028135956:0.98156396184,0.0,0.648941414749,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,300;453;98;175;342;9;226;419,1722;1569;1924;1847;1680;2013;1796;1603,235;291;52;130;176;5;181;354,1647;1447;1851;1771;1590;1968;1724;1558,65;162;46;45;166;4;45;65,75;122;73;76;90;45;72;45,0.758064516129;0.704600484262;0.416;0.631067961165;0.661654135338;0.1;0.715415019763;0.887218045113,0.96203271028;0.899316345556;0.975751186083;0.975220264317;0.905466970387;0.997971602434;0.974561899378;0.959950708564,0.783333333333;0.64238410596;0.530612244898;0.742857142857;0.514619883041;0.555555555556;0.800884955752;0.844868735084,0.956445993031;0.922243467177;0.962058212058;0.958852192745;0.946428571429;0.977645305514;0.95991091314;0.971927635683,0.0379672897196;0.100683654444;0.0242488139167;0.0247797356828;0.0945330296128;0.00202839756592;0.0254381006218;0.0400492914356,0.216666666667;0.35761589404;0.469387755102;0.257142857143;0.485380116959;0.444444444444;0.199115044248;0.155131264916,0.241935483871;0.295399515738;0.584;0.368932038835;0.338345864662;0.9;0.284584980237;0.112781954887,0.930761622156;0.859545004946;0.941147378833;0.940158259149;0.873392680514;0.975766567755;0.942136498516;0.945598417409,0.770491803279;0.672055427252;0.466367713004;0.682414698163;0.578947368421;0.169491525424;0.755741127349;0.865525672372,0.729871934705;0.583941858404;0.439322473658;0.652256167381;0.511341675684;0.22855752619;0.724521628189;0.831843953774,0.720097226409;0.603916829818;0.391751186083;0.606288225482;0.567121105726;0.0979716024341;0.689976919141;0.847168753677,0.739779326365;0.564627573137;0.492670456956;0.701709335602;0.46104845447;0.53320086107;0.760795868893;0.816796370767,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,19.9662531017;6.99816159986;17.1554782609;25.4670981661;6.99918470876;49.3;28.1237593325;22.153152111,0.251483635936;0.328471196146;0.598513236089;0.378306370708;0.373670024117;0.901829268293;0.292013242482;0.117487235418,79.3938461538;21.3052519733;28.6634901727;67.3187134503;18.7309236948;54.6666666667;96.3098765432;188.557948718,0.0435540069686;0.0777565328235;0.0379417879418;0.041147807255;0.0535714285714;0.0223546944858;0.0400890868597;0.0280723643169,235:23:11:1:8:3:23:6;12:291:15:8:75:0:5:7;10:29:52:4:27:0:0:3;2:23:5:130:44:0:1:1;2:52:8:24:176:0:0:4;8:16:7:4:7:5:1:2;17:8:0:2:3:0:181:42;14:11:0:2:2:1:15:354,"
"
2018-04-16T04:59:52,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.5,0.0001,crossentropy,sgd,main,main,False,85.8555885262,0.979618260237,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,86.1290322581;84.7457627119;69.6;83.0097087379;83.0827067669;54.0;87.3517786561;98.2456140351,0.993239372927;0.981050898623;0.968193990511;0.986963239382;0.975191395345;0.972322515213;0.991370931524;0.996707727421,0.990581877685:0.995653531296;0.976658229572:0.985283500861;0.956660608008:0.978602211742;0.981075511094:0.991866812227;0.969407621705:0.980411700975;0.956583629893:0.987189942236;0.987184872471:0.994929883549;0.995300151841:0.997987884066,0.0,0.832928867102,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,287;401;116;215;299;35;236;433,1735;1621;1906;1807;1723;1987;1786;1589,267;350;87;171;221;27;221;392,1692;1558;1868;1772;1678;1964;1754;1582,20;51;29;44;78;8;15;41,43;63;38;35;45;23;32;7,0.861290322581;0.847457627119;0.696;0.830097087379;0.830827067669;0.54;0.873517786561;0.982456140351,0.988317757009;0.968303293971;0.98471270427;0.97577092511;0.955580865604;0.995943204868;0.991520633126;0.974738139248,0.93031358885;0.872817955112;0.75;0.795348837209;0.739130434783;0.771428571429;0.936440677966;0.905311778291,0.975216138329;0.961135101789;0.980062959077;0.980630879911;0.973882762623;0.988424760946;0.982082866741;0.995594713656,0.0116822429907;0.0316967060286;0.0152872957301;0.0242290748899;0.0444191343964;0.00405679513185;0.00847936687394;0.0252618607517,0.0696864111498;0.127182044888;0.25;0.204651162791;0.260869565217;0.228571428571;0.0635593220339;0.094688221709,0.138709677419;0.152542372881;0.304;0.169902912621;0.169172932331;0.46;0.126482213439;0.0175438596491,0.96884272997;0.943620178042;0.966864490603;0.960929772502;0.939169139466;0.984668644906;0.976755687438;0.976261127596,0.894472361809;0.859950859951;0.721991701245;0.812351543943;0.782300884956;0.635294117647;0.903885480573;0.942307692308,0.877123350801;0.824806834261;0.704956120025;0.790782670756;0.74881188223;0.638152199857;0.891379916511;0.92862400386,0.84960807959;0.81576092109;0.68071270427;0.805868012489;0.786407933273;0.535943204868;0.865038419687;0.957194279599,0.905529727179;0.833953056901;0.730062959077;0.775979717121;0.713013197406;0.759853332375;0.918523544707;0.900906491947,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,73.7264516129;26.7364572948;45.528;34.2603706973;18.7042606516;133.11;103.016864295;38.890885751,0.140349271715;0.15753573682;0.308719486081;0.174121720835;0.177036751593;0.461873727088;0.127563874329;0.0179985361634,525.306976744;169.716775599;147.473684211;196.761038961;105.651851852;288.195652174;807.570833333;2160.7804878,0.0247838616715;0.038864898211;0.0199370409234;0.0193691200885;0.0261172373767;0.0115752390539;0.0179171332587;0.00440528634361,267:8:6:3:1:5:11:9;2:350:11:8:35:3:0:4;7:8:87:4:19:0:0:0;0:9:6:171:19:0:1:0;0:17:4:24:221:0:0:0;2:7:2:2:4:27:2:4;5:1:0:2:0:0:221:24;4:1:0:1:0:0:1:392,"
"
2018-04-16T05:26:39,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.5,0.001,crossentropy,sgd,main,main,False,92.9772502473,0.992667738848,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,93.2258064516;95.1573849879;77.6;89.8058252427;90.977443609;84.0;96.442687747;97.2431077694,0.997582529394;0.995496729203;0.990595677385;0.992028784055;0.989105023378;0.990223123732;0.998031535648;0.9989221359,0.995840772639:0.998940064578;0.993847165258:0.997002527161;0.985513969425:0.99500045648;0.987764182425:0.995470135249;0.984551688388:0.992696042551;0.978754056171:0.997943722944;0.996602508055:0.999097848716;0.998250109873:0.999452233728,0.0,0.917074975458,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,299;424;108;204;280;46;259;402,1723;1598;1914;1818;1742;1976;1763;1620,289;393;97;185;242;42;244;388,1702;1578;1886;1797;1718;1968;1754;1609,10;31;11;19;38;4;15;14,21;20;28;21;24;8;9;11,0.932258064516;0.951573849879;0.776;0.898058252427;0.90977443609;0.84;0.96442687747;0.972431077694,0.994158878505;0.980733374767;0.994201370585;0.989537444934;0.978359908884;0.997971602434;0.991520633126;0.991373998768,0.966555183946;0.926886792453;0.898148148148;0.906862745098;0.864285714286;0.913043478261;0.942084942085;0.965174129353,0.987811955891;0.987484355444;0.985370950888;0.988448844884;0.986222732491;0.995951417004;0.99489506523;0.993209876543,0.00584112149533;0.0192666252331;0.00579862941487;0.0104625550661;0.0216400911162;0.00202839756592;0.00847936687394;0.00862600123229,0.0334448160535;0.0731132075472;0.101851851852;0.093137254902;0.135714285714;0.0869565217391;0.0579150579151;0.0348258706468,0.0677419354839;0.0484261501211;0.224;0.101941747573;0.0902255639098;0.16;0.0355731225296;0.0275689223058,0.984668644906;0.974777448071;0.980712166172;0.98021760633;0.969337289812;0.994065281899;0.988130563798;0.987636003956,0.949096880131;0.939068100358;0.832618025751;0.90243902439;0.886446886447;0.875;0.953125;0.968789013733,0.94028819423;0.923295633691;0.824916735808;0.89144529561;0.869117806902;0.872761083567;0.946416243241;0.961090718966,0.926416943021;0.932307224646;0.770201370585;0.887595697361;0.888134344974;0.837971602434;0.955947510596;0.963805076462,0.954367139837;0.914371147897;0.883519099036;0.895311589983;0.850508446777;0.908994895265;0.936980007315;0.958384005896,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,159.602580645;49.3897524018;133.824727273;85.8354624425;42.0411555204;414.12;113.738076416;112.73254565,0.0681399492059;0.049377487671;0.225306468717;0.103019595766;0.092221239945;0.160325203252;0.035877339655;0.027808801058,2342.27619048;1000.2483871;593.967532468;833.195488722;455.872807018;2583.0;3170.19259259;4053.84415584,0.0121880441091;0.0125156445557;0.0146290491118;0.0115511551155;0.0137772675086;0.00404858299595;0.00510493477028;0.00679012345679,289:3:6:0:0:1:8:3;3:393:1:2:11:1:0:2;2:9:97:0:16:1:0:0;0:6:1:185:11:0:1:2;0:7:3:14:242:0:0:0;1:5:0:2:0:42:0:0;2:0:0:0:0:0:244:7;2:1:0:1:0:1:6:388,"
"
2018-04-16T05:53:26,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.5,0.01,crossentropy,sgd,main,main,False,91.3452027695,0.992548984177,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,94.8387096774;92.9782082324;79.2;91.7475728155;80.8270676692;78.0;94.8616600791;96.992481203,0.99670636117;0.995000127912;0.992396415393;0.990272550361;0.984390789046;0.993397565923;0.998118675387;0.998874265145,0.99347807968:0.999076725957;0.993096160733:0.996643685533;0.988945745431:0.995235777455;0.986070066999:0.993804075592;0.979444036048:0.988754416297;0.986159211159:0.99921848454;0.997118762699:0.99901193907;0.99822860761:0.999431257707,0.0,0.897863990685,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,308;416;110;237;247;42;259;403,1714;1606;1912;1785;1775;1980;1763;1619,294;384;99;189;215;39;240;387,1698;1577;1886;1768;1724;1969;1750;1607,14;32;11;48;32;3;19;16,16;29;26;17;51;11;13;12,0.948387096774;0.929782082324;0.792;0.917475728155;0.808270676692;0.78;0.948616600791;0.96992481203,0.991822429907;0.980111870727;0.994201370585;0.973568281938;0.981776765376;0.998478701826;0.989259468626;0.990141712877,0.954545454545;0.923076923077;0.9;0.79746835443;0.87044534413;0.928571428571;0.926640926641;0.960297766749,0.990665110852;0.981942714819;0.98640167364;0.990476190476;0.971267605634;0.994444444444;0.992626205332;0.992588017295,0.00817757009346;0.0198881292728;0.00579862941487;0.0264317180617;0.0182232346241;0.00152129817444;0.0107405313737;0.00985828712261,0.0454545454545;0.0769230769231;0.1;0.20253164557;0.12955465587;0.0714285714286;0.0733590733591;0.0397022332506,0.0516129032258;0.0702179176755;0.208;0.0825242718447;0.191729323308;0.22;0.0513833992095;0.0300751879699,0.985163204748;0.969831849654;0.981701285856;0.967853610287;0.958951533136;0.993076162216;0.984174085064;0.986152324431,0.95145631068;0.926417370326;0.842553191489;0.853273137698;0.83820662768;0.847826086957;0.9375;0.965087281796,0.942706729745;0.90745352273;0.834799503297;0.837910059031;0.815471129419;0.847672223557;0.928524983228;0.956469415779,0.940209526681;0.909893953052;0.786201370585;0.891044010094;0.790047442068;0.778478701826;0.937876069417;0.960066524907,0.945210565397;0.905019637896;0.88640167364;0.787944544907;0.841712949763;0.923015873016;0.919267131973;0.952885784044,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,115.974193548;46.7506053269;136.584;34.7111650485;44.3538533835;512.72;88.3211982525;98.3867481203,0.0520384513089;0.0716427581103;0.209213149523;0.0847647498133;0.195288104251;0.220335195531;0.0519412761152;0.0303746297917,2228.625;652.551724138;652.846153846;409.5;227.120098039;2327.0;1700.4048583;3239.109375,0.00933488914819;0.0180572851806;0.0135983263598;0.00952380952381;0.0287323943662;0.00555555555556;0.00737379466818;0.00741198270537,294:3:1:0:0:2:9:1;3:384:2:9:14:0:0:1;6:6:99:4:7:1:0:2;0:4:2:189:10:0:1:0;1:12:6:31:215:0:1:0;2:6:0:1:0:39:2:0;0:0:0:1:0:0:240:12;2:1:0:2:1:0:6:387,"
"
2018-04-16T06:20:12,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.5,0.1,crossentropy,sgd,main,main,False,74.7774480712,0.948275464678,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,78.7096774194;86.4406779661;40.0;79.6116504854;39.8496240602;38.0;85.3754940711;89.2230576441,0.982301401869;0.948425698665;0.924946758039;0.956634126;0.928153955504;0.933559837728;0.986021892184;0.989471522305,0.977697685062:0.986347398436;0.940409590106:0.956498282645;0.908990110878:0.940359979674;0.946585032006:0.967113938156;0.916053659205:0.938976139569;0.902321572852:0.960625545004;0.980558572069:0.990731772935;0.985634158145:0.99266048927,0.0,0.700371419498,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,270;576;80;284;146;35;244;387,1752;1446;1942;1738;1876;1987;1778;1635,244;357;50;164;106;19;216;356,1686;1390;1867;1696;1716;1956;1741;1592,26;219;30;120;40;16;28;31,66;56;75;42;160;31;37;43,0.787096774194;0.864406779661;0.4;0.796116504854;0.398496240602;0.38;0.853754940711;0.892230576441,0.984813084112;0.863890615289;0.984185556141;0.933920704846;0.97722095672;0.991886409736;0.984171848502;0.9808995687,0.903703703704;0.619791666667;0.625;0.577464788732;0.72602739726;0.542857142857;0.885245901639;0.919896640827,0.962328767123;0.961272475795;0.961380020597;0.97583429229;0.914712153518;0.98439859084;0.979190101237;0.97370030581,0.0151869158879;0.136109384711;0.0158144438587;0.0660792951542;0.0227790432802;0.00811359026369;0.015828151498;0.0191004313001,0.0962962962963;0.380208333333;0.375;0.422535211268;0.27397260274;0.457142857143;0.114754098361;0.0801033591731,0.212903225806;0.135593220339;0.6;0.203883495146;0.601503759398;0.62;0.146245059289;0.107769423559,0.95450049456;0.863996043521;0.948071216617;0.919881305638;0.901088031652;0.976755687438;0.967853610287;0.963402571711,0.841379310345;0.721941354904;0.487804878049;0.669387755102;0.514563106796;0.447058823529;0.869215291751;0.905852417303,0.817617882537;0.650528632155;0.474635369861;0.635554023856;0.490649435169;0.442808357891;0.85107818934;0.883304269046,0.771909858306;0.72829739495;0.384185556141;0.7300372097;0.375717197321;0.371886409736;0.837926789213;0.873130145141,0.866032470827;0.581064142462;0.586380020597;0.553299081022;0.640739550778;0.527255733698;0.864436002877;0.893596946637,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,51.8272952854;6.35082423961;25.2933333333;12.0478964401;17.4939849624;46.835;53.9390175042;46.7125879214,0.216186430949;0.156956468723;0.609641135512;0.218309214142;0.615524826051;0.625071574642;0.148597076325;0.109867948766,239.734265734;40.4623287671;41.4888888889;55.1873015873;28.42125;74.9274193548;362.988416988;425.170292573,0.0376712328767;0.0387275242047;0.0386199794027;0.02416570771;0.0852878464819;0.0156014091595;0.0208098987627;0.0262996941896,244:25:9:4:1:10:10:7;3:357:10:23:19:0:0:1;8:41:50:14:7:3:0:2;1:28:1:164:12:0:0:0;0:84:8:67:106:0:0:1;4:19:2:5:0:19:0:1;6:8:0:3:1:0:216:19;4:14:0:4:0:3:18:356,"
"
2018-04-16T06:46:59,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.75,1e-05,crossentropy,sgd,main,main,False,46.6369930762,0.841562427027,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,60.3225806452;99.5157384988;0.0;0.0;0.0;0.0;2.76679841897;84.7117794486,0.947526002412;0.878185208204;0.753412756985;0.921274218382;0.872570092658;0.552951318458;0.946773260166;0.926416472481,0.939068819629:0.955812933869;0.865469587717:0.89176343644;0.723330323809:0.783969157443;0.907419511856:0.93344715147;0.856936995337:0.88670263598;0.489854306462:0.614668987992;0.937146637019:0.955679458239;0.914186319744:0.938359051486,1.0,0.337198620041,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,292;1216;0;0;0;0;7;507,1730;806;2022;2022;2022;2022;2015;1515,187;411;0;0;0;0;7;338,1607;804;1897;1816;1756;1972;1769;1454,105;805;0;0;0;0;0;169,123;2;125;206;266;50;246;61,0.603225806452;0.995157384988;0.0;0.0;0.0;0.0;0.0276679841897;0.847117794486,0.938668224299;0.49968924798;1.0;1.0;1.0;1.0;1.0;0.895871842267,0.640410958904;0.337993421053;nan;nan;nan;nan;1.0;0.666666666667,0.928901734104;0.997518610422;0.938180019782;0.898120672601;0.868447082097;0.975272007913;0.877915632754;0.959735973597,0.0613317757009;0.50031075202;0.0;0.0;0.0;0.0;0.0;0.104128157733,0.359589041096;0.662006578947;nan;nan;nan;nan;0.0;0.333333333333,0.396774193548;0.00484261501211;1.0;1.0;1.0;1.0;0.97233201581;0.152882205514,0.887240356083;0.600890207715;0.938180019782;0.898120672601;0.868447082097;0.975272007913;0.878338278932;0.8862512364,0.621262458472;0.504604051565;0.0;0.0;0.0;0.0;0.0538461538462;0.746136865342,0.555434199498;0.407464107739;nan;nan;nan;nan;0.155852994347;0.682210136359,0.541894030751;0.494846632968;0.0;0.0;0.0;0.0;0.0276679841897;0.742989636754,0.569312693008;0.335512031474;nan;nan;nan;nan;0.877915632754;0.626402640264,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,9.835453149;1.98907854962;nan;nan;nan;nan;inf;8.13533834586,0.422699078628;0.00969125317721;1.0;1.0;1.0;1.0;0.97233201581;0.170651870391,23.2682152536;205.244720497;nan;nan;nan;nan;inf;47.6721311475,0.071098265896;0.00248138957816;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.122084367246;0.0402640264026,187:109:0:0:0:0:0:14;0:411:0:0:0:0:0:2;5:119:0:0:0:0:0:1;0:202:0:0:0:0:0:4;0:251:0:0:0:0:0:15;3:44:0:0:0:0:0:3;82:34:0:0:0:0:7:130;15:46:0:0:0:0:0:338,"
"
2018-04-16T07:13:45,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.75,0.0001,crossentropy,sgd,main,main,False,70.9198813056,0.93237278838,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,83.8709677419;85.7142857143;3.2;60.6796116505;59.7744360902;0.0;69.9604743083;88.9724310777,0.973530298462;0.946686089295;0.910713758566;0.953843398486;0.915083837156;0.908965517241;0.965014512118;0.972546894037,0.967807626859:0.979499341238;0.938803151348:0.953891197495;0.893303789234:0.926982968925;0.943519388425:0.964177153806;0.902582780116:0.926762738159;0.877282320103:0.93647362302;0.955000059095:0.974029478783;0.966357438247:0.978875513122,0.0,0.651100223261,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,355;574;8;185;260;0;205;435,1667;1448;2014;1837;1762;2022;1817;1587,260;354;4;125;159;0;177;355,1617;1389;1893;1756;1655;1972;1741;1543,95;220;4;60;101;0;28;80,50;59;121;81;107;50;76;44,0.838709677419;0.857142857143;0.032;0.606796116505;0.597744360902;0.0;0.699604743083;0.889724310777,0.944509345794;0.863269111249;0.997891407486;0.966960352423;0.942482915718;1.0;0.984171848502;0.950708564387,0.732394366197;0.616724738676;0.5;0.675675675676;0.611538461538;nan;0.863414634146;0.816091954023,0.9700059988;0.959254143646;0.939920556107;0.95590636908;0.939273552781;0.975272007913;0.958172812328;0.972274732199,0.0554906542056;0.136730888751;0.0021085925145;0.0330396475771;0.0575170842825;0.0;0.015828151498;0.0492914356131,0.267605633803;0.383275261324;0.5;0.324324324324;0.388461538462;nan;0.136585365854;0.183908045977,0.161290322581;0.142857142857;0.968;0.393203883495;0.402255639098;1.0;0.300395256917;0.110275689223,0.928288822948;0.862017804154;0.938180019782;0.930267062315;0.897131552918;0.975272007913;0.948565776459;0.938674579624,0.781954887218;0.717325227964;0.0601503759398;0.639386189258;0.604562737643;0.0;0.772925764192;0.851318944844,0.741709732832;0.644159980413;0.11467277185;0.601975318296;0.545493972859;nan;0.749521356493;0.81398358754,0.783219023214;0.720411968392;0.0298914074855;0.573756468928;0.54022727662;0.0;0.683776591585;0.840432875164,0.702400364997;0.575978882322;0.439920556107;0.631582044756;0.550812014319;nan;0.821587446474;0.788366686222,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,15.1144312394;6.26883116883;15.176;18.3656957929;10.3924663143;nan;44.2000282326;18.0502819549,0.170766253716;0.165483904145;0.970045430534;0.406639095915;0.426804170547;1.0;0.305226427045;0.115993158528,88.5094736842;37.8818181818;15.6446280992;45.1646090535;24.3494956972;nan;144.810620301;155.615056818,0.0299940011998;0.0407458563536;0.0600794438928;0.04409363092;0.0607264472191;0.024727992087;0.041827187672;0.0277252678009,260:24:0:4:1:0:14:7;11:354:2:14:27:0:0:5;23:56:4:13:21:0:1:7;2:32:0:125:44:0:0:3;1:68:2:27:159:0:0:9;17:25:0:1:3:0:1:3;21:5:0:0:4:0:177:46;20:10:0:1:1:0:12:355,"
"
2018-04-16T07:40:29,resnet,parser/train.csv,parser/validate.csv,images/,plots/,classifier.pt,classifier.pt,10,D,0.75,0.001,crossentropy,sgd,main,main,False,80.6627101879,0.967298513132,SUV;SEDAN;HATCHBACK;CONVERTIBLE;COUPE;WAGON;TRUCK;VAN,89.3548387097;86.6828087167;58.4;72.8155339806;59.7744360902;52.0;83.3992094862;94.4862155388,0.989203346397;0.968110672865;0.952535582499;0.96790128737;0.950684655831;0.966937119675;0.989033799047;0.994576706708,0.985990135185:0.992323369565;0.962420408307:0.973465895225;0.939005645765:0.965019633508;0.959547263199:0.976150838767;0.942073802615:0.959569327731;0.944028670813:0.984399753565;0.983964498878:0.99313552218;0.992793940955:0.996231894512,0.0,0.770683533054,2022;2022;2022;2022;2022;2022;2022;2022,310;413;125;206;266;50;253;399,1712;1609;1897;1816;1756;1972;1769;1623,321;489;116;203;215;33;227;418,1701;1533;1906;1819;1807;1989;1795;1604,277;358;73;150;159;26;211;377,1668;1478;1854;1763;1700;1965;1753;1582,44;131;43;53;56;7;16;41,33;55;52;56;107;24;42;22,0.893548387097;0.866828087167;0.584;0.728155339806;0.597744360902;0.52;0.833992094862;0.944862155388,0.974299065421;0.918582970789;0.977332630469;0.970814977974;0.968109339408;0.99645030426;0.990955342001;0.974738139248,0.86292834891;0.732106339468;0.629310344828;0.738916256158;0.739534883721;0.787878787879;0.929515418502;0.901913875598,0.980599647266;0.964122635356;0.972717733473;0.969213853766;0.940785832872;0.987933634992;0.976601671309;0.986284289277,0.0257009345794;0.0814170292107;0.0226673695308;0.0291850220264;0.0318906605923;0.00354969574037;0.00904465799887;0.0252618607517,0.13707165109;0.267893660532;0.370689655172;0.261083743842;0.260465116279;0.212121212121;0.0704845814978;0.0980861244019,0.106451612903;0.133171912833;0.416;0.271844660194;0.402255639098;0.48;0.166007905138;0.0551378446115,0.961918892186;0.908011869436;0.953016815035;0.94609297725;0.919386745796;0.984668644906;0.971315529179;0.96884272997,0.877971473851;0.793791574279;0.605809128631;0.733496332518;0.661122661123;0.626506024096;0.879166666667;0.922888616891,0.855601322234;0.739476798619;0.58132435422;0.703535306834;0.620453056147;0.632983855908;0.864580228051;0.903762852808,0.867847452517;0.785411057956;0.561332630469;0.698970317779;0.56585370031;0.51645030426;0.824947436863;0.919600294637,0.843527996176;0.696228974824;0.602028078301;0.708130109923;0.680320716593;0.775812422871;0.906117089811;0.888198164875,0.15331355094;0.204253214639;0.0618199802176;0.101879327399;0.131552917903;0.024727992087;0.12512363996;0.197329376855,34.7671554252;10.6467663531;25.7639069767;24.9496244733;18.7435553169;146.491428571;92.2082509881;37.4027141023,0.109259689023;0.144975377367;0.42564832794;0.28001696138;0.415506413092;0.481709923664;0.167523094233;0.0565668279422,318.20661157;73.4384455239;60.5286225403;89.1004043127;45.1101468625;304.107142857;550.421130952;661.21286031,0.0194003527337;0.0358773646445;0.0272822665268;0.0307861462342;0.0592141671278;0.0120663650075;0.0233983286908;0.0137157107232,277:12:3:2:1:1:7:7;8:358:13:11:19:2:0:2;9:24:73:6:7:0:0:6;3:19:6:150:27:1:0:0;1:57:18:29:159:1:1:0;5:13:3:1:1:26:0:1;11:2:0:2:1:1:211:25;7:4:0:2:0:1:8:377,"
"
